id,date,username,tweet,cleaned,dbscan_tfidf,range_id
173ddad2-a7bc-42fe-9ac0-7136c9d1c8a6,2020-01-14,fajarsudesi,"Cek tabungan
Cek Brankas
Cek Sertifikat
Cek Reksa
Cek Ovo
Cek Go Pay
Cek KoinWorks

Setelah saya hitung

Ora cukuuuuup

Aku geringgingen Moco twit Iki...hahaha...wedaaaaas",cek tabungan cek brankas cek sertifikat cek reksa cek ovo cek go pay cek hitung ora cukuuuuup geringgingen moco twit iki wedaaaaas,-1,1451
17ef2196-25bf-4261-bcc7-40cc4bd3c654,2020-01-14,nomor_erwan99,"kita lihat apakah investasi di koinworks ini berhasil. seharusnya berhasil menurut pemantauan aku sihh..
tp ingat. tidak lah ada yg pasti di dunia ini.. 

Harus selalu iklas dan serahkan…  https://www.instagram.com/p/B7RtQ9ungyVSvF75kEbP9sM1yVF1bq_a_tw5oc0/?igshid=qw7lnhpv6303 …",lihat investasi berhasil berhasil pemantauan sihh tp ada dunia iklas serahkan p b7rtq9ungyvsvf75kebp9sm1yvf1bq a tw5oc0 igshid qw7lnhpv6303,0,1452
ea07dd5e-81b2-4dee-8a16-e8a19a1e10a8,2020-01-13,arijojo,"@koinworks min, saya gak bisa set up bank account. Jadi gak bisa withdrawal. Ada solusi?",min gak bisa set up bank account gak bisa withdrawal ada solusi,-1,1453
b990454d-94b0-4619-8afc-4ce45dd2c821,2020-01-13,alfiyansys,@koinworks ngapa begini ya  pic.twitter.com/LjhdjHPmHI,ngapa ya ljhdjhpmhi,1,1454
c91af2e9-d97b-46dc-8592-a2061ac6b1d7,2020-01-13,calvinmdewilde,"ya ampun min, update terbaru banyak banget kemundurannya. tolong sampaikan developer agar membaca feedback di google play dengan serius ya, ratingnya makin rendah tuh setelah update terbaru.",ya ampun min update terbaru kemundurannya tolong developer membaca feedback google play serius ya ratingnya rendah tuh update terbaru,45,1455
c53963c6-180b-4eb7-8626-e3a5a4fa981b,2020-01-12,softbank90,"その他に、インドネシアのユニコーン企業のTokopediaとTraveloka

インドネシアの中小企業融資事業のKoinworks",sonoTa ni indoneshianoyunikonQi Ye notokopediatotraveloka indoneshianoZhong Xiao Qi Ye Rong Zi Shi Ye nokoinworks,0,1456
0bed2e27-75eb-4946-bdb7-8988781f775f,2020-01-12,novasalopia,"When will @koinworks admit that they made a big mistake releasing their completely useless new app before it's 100% ready? Even Iran admitted they made a mistake, and they shot down a commercial airplane!!! Come on Koinworks, do the right thing and give us the old app back!",when will admit that they made a big mistake releasing their completely useless new before it s ready even iran admitted they made a mistake and they shot down a commercial airplane come on do the right thing and give us the old back,-1,1457
7f5be34f-4895-400d-bdb9-7441d16e68b4,2020-01-11,odyc376,Sejak tanggal brapa mba? pic.twitter.com/d9CcPImbUT,tanggal brapa mba d9ccpimbut,0,1458
24ff33eb-fa30-4e77-9e62-26a72432642f,2020-01-11,odyc376,"Awalnya sih oke.. skarang?🤔😑
(Belum penarikan lo)🥶😱 pic.twitter.com/ul3Wr1tjEb",sih oke skarang penarikan lo ul3wr1tjeb,0,1459
8502386e-2bc3-4877-9cb3-2a75fe41900b,2020-01-11,odyc376,"Harus lewat twitter ya.. untuk bisa dapat 'setidaknya' respon? 
Sebelibet gini hanya untuk sekedar menanyakan status deposit yang katanya diproses 2-3 hari.. tapi sampai sekarang sudah hampir 2 minggu baru akan di cek pic.twitter.com/h120EBIgOO",ya bisa respon sebelibet gini sekedar status deposit diproses sudah minggu cek h120ebigoo,-1,1460
e421a5e4-b553-44cb-b5cd-a391b0037d6e,2020-01-10,odyc376,Baru pengecekan? pic.twitter.com/QVAupAPkel,pengecekan qvaupapkel,0,1461
830ed783-8cb3-498c-91d0-5bc4fff3c28a,2020-01-10,andrekalanov7,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs   *Use my code 82911 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/d4ae34a8 ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be ir7b7hsxwrs use my to get koin or click onelink me lgvi d4ae34a8,10,1462
ea979216-8743-40c4-93e8-7ee77d858a15,2020-01-10,calvinmdewilde,@koinworks saat ini sudah tidak bisa filter pinjaman yang sudah kita alokasikan dana ya?,sudah bisa filter pinjaman sudah alokasikan dana ya,-1,1463
07404d8c-2a71-440c-80a4-4b13e5291822,2020-01-10,odyc376, pic.twitter.com/lmPXo2Uca0,lmpxo2uca0,0,1464
1843315f-702a-4a3e-aa64-999a90675c71,2020-01-10,odyc376,Gak bisa ditelpon ya skarang? pic.twitter.com/KTXH8zHRlI,gak bisa ditelpon ya skarang ktxh8zhrli,1,1465
5b170e38-53e5-4d50-b79f-3446f912c38f,2020-01-10,odyc376,Katanya 2-3 hari kerja pic.twitter.com/SfaDj7JZoV,kerja sfadj7jzov,0,1466
8e7fda93-9a03-413b-b72b-8a9200c8a90a,2020-01-10,odyc376,Saldoku samene pic.twitter.com/VIeSBGhpXX,saldoku samene viesbghpxx,0,1467
9d26a4b4-9cc2-42c2-b2c4-327a3fd1ae00,2020-01-10,odyc376,Bukti trasfer saya melalui email.. gak ada respon pic.twitter.com/GqikJIhOi1,bukti trasfer email gak ada respon gqikjihoi1,0,1468
be12ae0e-77e7-48c3-94d6-6303be6f2761,2020-01-10,odyc376, pic.twitter.com/9L28DI1YO7,9l28di1yo7,0,1469
04f8416d-86c9-4522-99ac-e266891f5f29,2020-01-10,odyc376,Ini udah ta email.. gak ada balasan pic.twitter.com/hAjaoAEYQP,udah ta email gak ada balasan hajaoaeyqp,0,1470
0064c129-375f-429b-a32f-a1d68f77585c,2020-01-10,laelatul,@koinworks kenapa input nomor rekening ga bisa tersimpan buat naik saldo ?,input nomor rekening ga bisa tersimpan saldo,0,1471
8249b5ae-3b6f-4baf-af3b-7fedca36469a,2020-01-10,odyc376,"Dear koin works.. deposit saya dari tanggal 30 des 2019 sampai sekarang belum masuk.. saya sudah hub wa, email, telp.. gak ada yg respon",dear koin works deposit tanggal des masuk sudah hub wa email telp gak ada respon,-1,1472
49db2788-f3fa-4594-986b-9112d7bd60fc,2020-01-10,mangudinx,@koinworks laporan tahunan menunya dimana?,laporan tahunan menunya dimana,0,1473
f6987521-31e2-450d-8aa6-d03f5ffc8564,2020-01-09,ivaulia,Taralite asetku modalku koinworks familiar di telinga aing heu seputar cicilan😂😂😂😂  pic.twitter.com/dKnf8JJed3,taralite asetku modalku familiar telinga aing heu seputar cicilan dknf8jjed3,0,1474
70e107bb-ca16-467d-b4ce-6052650cbe06,2020-01-09,dmzh,Sedih banget sekarang pake applikasi @koinworks #lemot banget.,sedih pake applikasi lemot,0,1475
88373a21-6033-441d-af05-5249cf8bfce6,2020-01-09,medanreview_,Money Diary Talks (MDT) Medan by KoinWorks - Event Medan dan sekitarnya  http://medanreview.com/review/money-diary-talks-mdt-medan-by-koinworks.html#.XhbECmwtq3Q.twitter …,money diary talks mdt medan by event medan medanreview review money diary talks mdt medan by xhbecmwtq3q,0,1476
2276cbd0-4124-469c-99ac-77b3eec00980,2020-01-09,medanreview_,"Mau tau serunya membuat perbincangan mengenai pengeluaran saat Tahun Baru Imlek serta beberapa persepsi mengenai financial di tahun Tikus Logam?
Datang dan hadirilah Money Diary Talks (MDT) Medan by KoinWorks untuk…  https://www.instagram.com/p/B7FZrVYghiQ/?igshid=6kxx7de9xgqk …",tau serunya perbincangan pengeluaran imlek persepsi financial tikus logam hadirilah money diary talks mdt medan by p b7fzrvyghiq igshid 6kxx7de9xgqk,7,1477
46cac7d7-e20f-4f9a-9a8d-c4237e8d5fd9,2020-01-08,serbaserbi_book,@koinworks nerikut bekas id yg lama masih bisakah pinjem uang  pic.twitter.com/u1BVIvVZBt,nerikut bekas id pinjem uang u1bvivvzbt,0,1478
7474bd66-21d8-4e93-bec2-cca5b0035f9b,2020-01-08,serbaserbi_book,@koinworks mau pinjem duit lagi bisa gak heheheh,pinjem duit bisa gak heheheh,0,1479
cb08bba3-f36f-4fea-a031-109c9fe77a58,2020-01-08,hadianto229,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app. 

 Download and *Use my code 36300 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/4dd65cfe ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my to get koin or click onelink me lgvi 4dd65cfe,10,1480
d5a91113-b967-466a-9361-498684179717,2020-01-07,as_sudarsono,Sudah beressss...,sudah beressss,1,1481
aa47ce10-8713-4365-9d38-ad253c1333f2,2020-01-07,inowinantea,"Udah pake 2.1.9.6
Liat pake desktop juga error 🙃",udah pake liat pake desktop error,0,1482
a3cde4ae-b586-4c80-a842-e80ee8fb0707,2020-01-07,amiesavitri,@koinworks woooii aplikasinya benerin doong masa dah berhari2 cek portfolio isinya nol begini. Mendingan balikin aja deh ke versi lama. Cek portfolio dan jadwal pengembalian jadi susah niiih. Apaanya yang super app??? 🙄🙄  pic.twitter.com/ejBUW2EvZb,woooii aplikasinya benerin doong dah berhari2 cek portfolio isinya nol mendingan balikin deh versi cek portfolio jadwal pengembalian susah niiih apaanya super ejbuw2evzb,-1,1483
e3ffcae0-0bb7-4bac-b9b2-6a97c2bb6e65,2020-01-07,fajar0867222656,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.
 Download and *Use my code a30161 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/a9891814 ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single and use my a30161 to get koin or click onelink me lgvi a9891814,6,1484
ce325451-99b6-4439-8c96-28bdd441b2e9,2020-01-06,adiwirak,"itu fitur ""AUTO PURCHASE"", Apa harus android nya standby? atau ketika fitur tsb telah ON, maka biarpun HP nya mati, maka fitur itu tetap akan jalan?",fitur auto purchase android nya standby fitur tsb on biarpun hp nya mati fitur jalan,0,1485
b79bd341-6f9b-481b-9699-de876dd70212,2020-01-06,inowinantea,@koinworks app baru tp banyak bug. 👎🏼👎🏼👎🏼  pic.twitter.com/lz6zbxCI7Z,tp bug lz6zbxci7z,0,1486
85588ae2-5f29-4f6b-86d4-6ddf7a68a419,2020-01-06,calvinmdewilde,"@koinworks saya sudah upload ktp beberapa bulan kemarin, lalu kok hari ini saya disuruh update lagi ya? dan kenapa begitu saya mau mengambil foto ktp tombolnya tidak bisa ditekan?",sudah upload ktp kemarin disuruh update ya mengambil foto ktp tombolnya bisa ditekan,1,1487
cace1fae-a190-4a4c-a7f3-e631eed3bccc,2020-01-05,margaret_id,"Risiko #kredit macet? Ada.
Ga asing lagi, return tinggi membawa #risiko juga di dalamnya.
.
Coba cek dulu post di bawah ini:
 https://www.margaret.id/p2p-lending/ 
Untuk lebih tahu secara detail tentang #P2P lending.
.
#keuangan #finansial #koinworks #akseleran #investree #amartha",risiko kredit macet ada ga asing return membawa risiko dalamnya coba cek post margaret id p2p lending detail p2p lending keuangan finansial akseleran investree amartha,0,1488
8e0347ed-ec23-4c3c-aa06-a77dbfcc1d22,2020-01-04,alvinkusnandar,"@koinworks min aplikasi sama webnya dibenerin dnk, kok lemot bngt ya skrg loadingnya",min aplikasi webnya dibenerin dnk lemot bngt ya skrg loadingnya,11,1489
a267cf5b-8292-4f52-b33d-a4e4776cedc2,2020-01-04,echadudud,Ini kaya koinworks ya?,kaya ya,45,1490
d506ca24-4c9e-45c7-b92a-8b48a6bb2d2f,2020-01-03,adiwirak,"Hi @koinworks , apakah fitur ""AUTO PURCHASE"" sdh bekerja secara normal, lg?",fitur auto purchase sdh normal lg,0,1491
1f8c3217-0c60-40b7-b9ac-f06c84631172,2020-01-03,manaluitubatak,@koinworks apa yg terjadi dengan super app. Penggunaanya kenapa jadi membingungkan? Fitur laporan tahunan juga hilang entah kemana? Ribet. Masih lebih simple saat sebelum jadi super app.,super penggunaanya membingungkan fitur laporan tahunan hilang kemana ribet simple super,-1,1492
24102f49-dfff-47a7-a7cc-bf8235ae309c,2020-01-03,haryonurtiar,Sudah saya DM,sudah dm,-1,1493
c4f555a1-d6b0-44dc-8a8d-4a03591f3bb1,2020-01-03,haryonurtiar,"@koinworks kok dari kemarin, portofolionya ga update ya? Tiap akses portofolio, indikatornya muter² terus. Ga bisa diliat dr web jg ya? (Sbg pendana)",kemarin portofolionya ga update ya akses portofolio indikatornya muter2 ga bisa diliat dr web jg ya sbg pendana,-1,1494
8c1c3e0f-ae36-4c52-a746-41f84f156e86,2020-01-02,haryonurtiar,@koinworks udah pake aplikasi versi terbaru. Masa disuruh update?,udah pake aplikasi versi terbaru disuruh update,0,1495
34da528b-38fb-43f9-9390-8811f57f20b1,2020-01-02,nitasrinatih,"Awalnya pilih koinworks karna paling enak aplikasinya, saya kira cuma saya yg bingung makek aplikasinya",pilih karna enak aplikasinya bingung makek aplikasinya,0,1496
20104727-2359-44a5-bce4-89ee1efb4d0a,2020-01-02,cla_niken,Ok trm.kasih,ok trm kasih,0,1497
f8b4e348-76f7-4305-9f76-9be9c17312b3,2020-01-02,sonyruntulalu,bisa dibalas di sini? saya juga ounya permasalahan yg sama,bisa dibalas ounya permasalahan,0,1498
fa99e300-4219-47ff-ab59-413fc9bd61f7,2020-01-02,tioyes88,@koinworks cdk DM,cdk dm,-1,1499
8d791a43-f74a-49b3-9f88-341ff6798cdd,2020-01-02,sonyruntulalu,"@koinworks dear koinworks, tampilan baru agak kurang user friendly. agak susah mengingat gimana carany menampilka detail list portfolio. sekarang saya lupa lagi. bisa dibantu?",dear tampilan user friendly susah gimana carany menampilka detail list portfolio lupa bisa dibantu,0,1500
6591d570-2747-46f2-90a3-5610d6b16158,2020-01-02,zrfajri,@koinworks kenapa ada perbedaan nilai penerimaan bunga antara web dan app?,ada perbedaan nilai penerimaan bunga web,0,1501
2d1266bb-5a1c-481f-83d0-02a87d2f3184,2020-01-02,cla_niken,"@koinworks min, kalau pgn tau prrformance kita di 2019 lalu, brp kita invest dan brp imbal hasilnya gmn ya? Thanks",min pgn tau prrformance brp invest brp imbal hasilnya gmn ya thanks,11,1502
99daac6b-84c6-4d68-abe1-9ace8f4963a2,2019-12-31,celenganjutawan,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://koinworks.com/invite/34610 ",hey i give you worth investment in lets join detail invite,36,1503
79454637-cabe-4938-85d0-884a614c02b0,2019-12-31,ronnyronny80,"App nya super,  super kacau... 🤣",nya super super kacau,-1,1504
4e333681-6635-45d2-bccb-e5bf25480f9a,2019-12-31,novasalopia,"My plan is to find another place to invest my money, because your new app is crap!",my plan is to find another place to invest my money because your new is crap,-1,1505
ba33c6f6-819f-46ca-8522-198a70fbd93f,2019-12-31,ireneisbaebae,"@koinworks halo min, cek dm ya",halo min cek dm ya,-1,1506
2ce6705a-35ca-46c0-a6b7-6d38bbd15822,2019-12-31,tonkosh,"@koinworks Dear koinworks, selamat tahun baru (sebentar lagi ^^), saya mau melaporkan kalau saldo account saya tiba2 terpotong. Saya sudah kroscek dgn menjumlahkan dana di account P2P, robolending, dan sisa dana, tapi memang terpotong ntah dimana. Mohon dibantu ya. Thank you.",dear selamat sebentar melaporkan saldo account tiba2 terpotong sudah kroscek dgn menjumlahkan dana account p2p robolending sisa dana terpotong ntah dimana mohon dibantu ya thank you,-1,1507
0841becd-8be3-41d5-b759-fb36a95d7602,2019-12-30,novasalopia,"Your 2020 resolution should be to listen to your customers and either fix your useless new app immediately, or give us the old one back!",your resolution should be to listen to your customers and either fix your useless new immediately or give us the old one back,-1,1508
082ba40b-ac22-4569-a6e7-5e1f6c9cf8ac,2019-12-30,danstauber2,Aplikasi masih tidak merespon. Email customer service pun jawaban butuh berhari hri sampai akhirnya hilang tidak ada jawaban. Deposit pun entah kemana progresnya sudah dari tgl 17. Wow banget nih koinworks. 🤪 terus suruh invest ke yg gagu begini...males.,aplikasi merespon email customer service butuh berhari hri hilang ada deposit kemana progresnya sudah tgl wow nih suruh invest gagu males,0,1509
703698f3-c472-42f2-a34a-369f55b1bfed,2019-12-30,gaskafedi,DM sent ya,dm sent ya,-1,1510
1856f5ff-9b5e-4fa6-a7b7-aa0087ac55f9,2019-12-30,dompaks,"Meningkatkan itu yg udah bagus makin bagus, ini malah menurun jauh dibanding aplikasi lama, masa rating 2.2 di playstore ga nyadar sih? Fix cari yg lain kalau template gini mulu jawabannya !!!",meningkatkan udah bagus bagus menurun dibanding aplikasi rating playstore ga nyadar sih fix cari template gini mulu jawabannya,0,1511
c24f69ef-4217-4e11-b5a3-55a60a8e1fca,2020-08-11,voachinese,好牌打烂、命门被握，压力下中共重提改革 http://dlvr.it/RdQpd0 ,Hao Pai Da Lan Ming Men Bei Wo Ya Li Xia Zhong Gong Zhong Ti Gai Ge dlvr it rdqpd0,0,1512
567e102d-496c-44ab-8f3f-1303e47a9c17,2019-12-30,infokomputer,"Di penghujung tahun, KoinWorks telah mencatat berbagai pencapaian dan pertumbuhan yang signifikan sepanjang tahun 2019 -  https://buff.ly/2Q9rKDQ  pic.twitter.com/39AYMs6W6H",penghujung mencatat pencapaian pertumbuhan signifikan buff ly 2q9rkdq 39ayms6w6h,0,1513
a1a08533-c9cd-41ca-acf5-d8afbe3d85d3,2019-12-30,gaskafedi,@koinworks ini gimana ya. progress tulisannya baru 1x dari 24 tapi tulisannya lunas? Pls explain  pic.twitter.com/6C6sOWNxgd,gimana ya progress tulisannya 1x tulisannya lunas pls explain 6c6sownxgd,39,1514
4d79f870-6892-4edf-9bbf-3b8061e21c18,2019-12-30,riyanasutisna,"@koinworks dari kemarin ga bisa buka app koinworks, kenapa ya?
Yg muncul cuma tampilan pohon natal",kemarin ga bisa buka ya muncul tampilan pohon natal,0,1515
2000e844-36df-42bb-b52b-ce12c7197c0f,2019-12-29,ismailmael878,"350,000 KOIN for you to get financial freedom! Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a
 Download and *Use my code a44907 to get 350,000* KOIN or click  https://koinworks.onelink.me/uBUZ/ece3008c ",koin for you to get financial freedom let me introduce you to indonesia first super financial get return up to p a and use my a44907 to get koin or click onelink me ubuz ece3008c,-1,1516
225a31db-d56f-48e1-81f7-0812055db1ad,2019-12-28,cel_la,Mengapa saya susah sekali melihat portfolio @koinworks ????,susah portfolio,0,1517
d11c33da-213a-4284-a686-80d35353cf91,2019-12-28,dandidyb,"@koinworks kenapa hari ini otpnya belum masuk2 ? Lama bener ,lemot juga appnya ,iini loging di PC tapi ga masuk2 otpnya ,gimana sih sekarang ,kok error2 mulu",otpnya masuk2 bener lemot appnya iini loging pc ga masuk2 otpnya gimana sih error2 mulu,0,1518
0456e8ba-15f9-4197-b89f-ad259d1e4886,2019-12-28,foxeverfox,Halo min..belum dibalas lagi,halo min dibalas,-1,1519
7b5662c7-9244-4e49-af9c-df9fef96ab75,2019-12-28,noorhikmawan,"Hi, check out KoinBisnis Loan is easy, fast, low rate and the best of all, without collateral. Perfect for all your business needs and KoinWorks allow any business legality ie: PT / CV / Home Industry (including personal name).",check out koinbisnis loan is easy fast low rate and the best of all without collateral perfect for all your business needs and allow any business legality ie pt cv home industry including personal name,21,1520
326a0468-f76e-4795-83fb-d79ecac09814,2019-12-28,dompaks,"@koinworks bisa disediakan opsi balik ke aplikasi lama? Di aplikasi baru mau lihat total keuntungan udah berapa aja ga ada, cuma persentase aja, dan persentasenya entah dari mana, sering crash lagi aplikasinya",bisa disediakan opsi aplikasi aplikasi lihat total keuntungan udah ga ada persentase persentasenya crash aplikasinya,0,1521
